station,district,datetime,timestamp_epoch,rainfall_t0,rainfall_t_minus_1,rainfall_t_minus_2,rainfall_t_minus_3,rainfall_t_minus_4,rainfall_rolling_3h_mean,rainfall_rolling_6h_sum,rainfall_delta_1h,rainfall_acceleration,latitude,longitude,district_flooded_area_pct,district_permanent_water_pct,district_mean_flood_duration,district_hist_event_density,live_report_corroboration,volunteer_verified_weight,target_risk_15m,target_risk_30m,target_risk_60m,target_class_15m,target_class_30m,target_class_60m
SGSWRDC Campus (Tharamani site),chennai,2026-01-01 06:00,1767247200.0,0.5,1.5,2.0,0.5,0.5,1.3333333333333333,5.0,-1.0,-0.5,12.98583333,80.245,3.572786193,1.072848464,8.0,57,0.0,0.0,0.11593358579,0.14980942151690477,0.18291144772000004,0,0,0
SGSWRDC Campus (Tharamani site),chennai,2026-01-01 07:00,1767250800.0,4.0,0.5,1.5,2.0,0.5,2.0,9.0,3.5,4.5,12.98583333,80.245,3.572786193,1.072848464,8.0,57,0.0,0.0,0.21801691912333332,0.20899037389785716,0.21491144772000004,0,0,0
SGSWRDC Campus (Tharamani site),chennai,2026-01-01 08:00,1767254400.0,2.5,4.0,0.5,1.5,2.0,2.3333333333333335,11.0,-1.5,-5.0,12.98583333,80.245,3.572786193,1.072848464,8.0,57,0.0,0.0,0.15093358579,0.16838085008833334,0.23091144772000002,0,0,0
SGSWRDC Campus (Tharamani site),chennai,2026-01-01 09:00,1767258000.0,0.5,2.5,4.0,0.5,1.5,2.3333333333333335,11.0,-2.0,-0.5,12.98583333,80.245,3.572786193,1.072848464,8.0,57,0.0,0.0,0.11593358579,0.16838085008833334,0.23091144772000002,0,0,0
LBP Quarters Campus,erode,2026-01-01 16:00,1767283200.0,0.5,3.5,2.5,1.5,0.5,2.1666666666666665,8.5,-3.0,-4.0,11.33527778,77.7375,0.654316232,0.635350328,6.0,17,0.0,0.0,0.02837948696,0.06313916335809523,0.09417264927999999,0,0,0
LBP Quarters Campus,erode,2026-01-01 17:00,1767286800.0,1.5,0.5,3.5,2.5,1.5,1.8333333333333333,10.0,1.0,4.0,11.33527778,77.7375,0.654316232,0.635350328,6.0,17,0.0,0.0,0.057546153626666666,0.09854868716761905,0.10617264928,0,0,0
LBP Quarters Campus,erode,2026-01-01 18:00,1767290400.0,1.0,1.5,0.5,3.5,2.5,1.0,10.5,-0.5,-1.5,11.33527778,77.7375,0.654316232,0.635350328,6.0,17,0.0,0.0,0.03712948696,0.041472496691428565,0.11017264928,0,0,0
LBP Quarters Campus,erode,2026-01-01 19:00,1767294000.0,0.5,1.0,1.5,0.5,3.5,1.0,9.5,-0.5,0.0,11.33527778,77.7375,0.654316232,0.635350328,6.0,17,0.0,0.0,0.02837948696,0.041472496691428565,0.10217264928,0,0,0
LBP Quarters Campus,erode,2026-01-01 20:00,1767297600.0,0.5,0.5,1.0,1.5,0.5,0.6666666666666666,7.5,0.0,0.5,11.33527778,77.7375,0.654316232,0.635350328,6.0,17,0.0,0.0,0.02837948696,0.04048202050095238,0.08617264928,0,0,0
Karuppanadhi Dam,tenkasi,2026-01-02 01:00,1767315600.0,7.5,13.0,8.0,4.0,9.5,9.5,42.0,-5.5,-10.5,9.13361111,77.31055556,0.407407146,0.050554592,11.0,7,0.0,0.0,0.14347221437999996,0.19068782153857144,0.35229628584,0,0,0
Sivagiri,tenkasi,2026-01-02 02:00,1767319200.0,1.0,6.5,38.0,46.5,71.0,15.166666666666666,163.0,-5.5,26.0,9.34666667,77.43361111,0.407407146,0.050554592,11.0,7,0.0,0.0,0.029722214379999997,0.5663259167766665,1.0,0,1,1
Karuppanadhi Dam,tenkasi,2026-01-02 02:00,1767319200.0,13.0,7.5,13.0,8.0,4.0,11.166666666666666,55.0,5.5,11.0,9.13361111,77.31055556,0.407407146,0.050554592,11.0,7,0.0,0.0,0.30388888104666667,0.3360402024909524,0.4562962858399999,0,0,0
Kadayam,tenkasi,2026-01-02 02:00,1767319200.0,5.0,19.0,4.0,13.0,13.5,9.333333333333334,54.5,-14.0,-29.0,8.82444444,77.37055556,0.407407146,0.050554592,11.0,7,0.0,0.0,0.09972221438,0.18759258344333335,0.45229628584,0,0,0
Bodinayakkanur_1,theni,2026-01-02 02:00,1767319200.0,3.0,2.5,9.5,30.0,13.0,5.0,58.0,0.5,7.5,10.019722,77.327778,0.031762174,0.314606199,8.0,14,0.0,0.0,0.05928619855333333,0.17196881894714286,0.46527048695999995,0,0,0
Karuppanadhi Dam,tenkasi,2026-01-02 03:00,1767322800.0,15.0,13.0,7.5,13.0,8.0,11.833333333333334,60.5,2.0,-3.5,9.13361111,77.31055556,0.407407146,0.050554592,11.0,7,0.0,0.0,0.2980555477133333,0.23402115487190478,0.50029628584,0,0,1
Bodinayakkanur_1,theni,2026-01-02 03:00,1767322800.0,3.5,3.0,2.5,9.5,30.0,3.0,61.5,0.5,0.0,10.019722,77.327778,0.031762174,0.314606199,8.0,14,0.0,0.0,0.06803619855333333,0.056825961804285716,0.4932704869599999,0,0,0
Nanguneri,tirunelveli,2026-01-02 03:00,1767322800.0,11.5,0.5,0.5,1.0,5.5,4.166666666666667,19.0,11.0,11.0,8.48,77.66388889,0.007402498,0.622191008,1.0,20,0.0,0.0,0.32980540827333327,0.19204003981095238,0.15229609991999998,0,0,0
Kadayam,tenkasi,2026-01-02 03:00,1767322800.0,9.5,5.0,19.0,4.0,13.0,11.166666666666666,64.0,4.5,18.5,8.82444444,77.37055556,0.407407146,0.050554592,11.0,7,0.0,0.0,0.23097221437999998,0.4140402024909524,0.52829628584,0,0,1
Karuppanadhi Dam,tenkasi,2026-01-02 04:00,1767326400.0,4.0,15.0,13.0,7.5,13.0,10.666666666666666,60.5,-11.0,-13.0,9.13361111,77.31055556,0.407407146,0.050554592,11.0,7,0.0,0.0,0.08222221437999999,0.21235448820523808,0.50029628584,0,0,1
Bodinayakkanur_1,theni,2026-01-02 04:00,1767326400.0,1.5,3.5,3.0,2.5,9.5,2.6666666666666665,50.0,-2.0,-2.5,10.019722,77.327778,0.031762174,0.314606199,8.0,14,0.0,0.0,0.027202865219999997,0.05063548561380952,0.40127048695999995,0,0,0
Nambiyar,tirunelveli,2026-01-02 04:00,1767326400.0,6.5,1.0,0.5,0.5,1.0,2.6666666666666665,9.5,5.5,5.0,8.37083333,77.73861111,0.007402498,0.622191008,1.0,20,0.0,0.0,0.17813874160666665,0.10178289695380954,0.07629609992,0,0,0
Pilavakkal Periyar Dam,virudhunagar,2026-01-02 04:00,1767326400.0,0.5,0.5,0.5,3.5,1.0,0.5,6.0,0.0,0.0,9.64,77.52944444,1.858630308,0.022872843,6.0,14,0.0,0.0,0.06450890924,0.07433777506571428,0.12234521232000001,0,0,0
Kadayam,tenkasi,2026-01-02 04:00,1767326400.0,14.0,9.5,5.0,19.0,4.0,9.5,64.5,4.5,0.0,8.82444444,77.37055556,0.407407146,0.050554592,11.0,7,0.0,0.0,0.30972221437999997,0.19068782153857144,0.53229628584,0,0,1
Nanguneri,tirunelveli,2026-01-02 04:00,1767326400.0,11.5,11.5,0.5,0.5,1.0,7.833333333333333,30.5,0.0,-11.0,8.48,77.66388889,0.007402498,0.622191008,1.0,20,0.0,0.0,0.20147207494,0.14573527790619048,0.24429609991999998,0,0,0
Nambiyar,tirunelveli,2026-01-02 05:00,1767330000.0,2.0,6.5,1.0,0.5,0.5,3.1666666666666665,11.5,-4.5,-10.0,8.37083333,77.73861111,0.007402498,0.622191008,1.0,20,0.0,0.0,0.035222074939999994,0.05906861123952381,0.09229609991999999,0,0,0
Karuppanadhi Dam,tenkasi,2026-01-02 05:00,1767330000.0,0.5,4.0,15.0,13.0,7.5,6.5,53.0,-3.5,7.5,9.13361111,77.31055556,0.407407146,0.050554592,11.0,7,0.0,0.0,0.02097221438,0.21297353582428574,0.44029628583999997,0,0,0
Kadayam,tenkasi,2026-01-02 05:00,1767330000.0,21.0,14.0,9.5,5.0,19.0,14.833333333333334,72.5,7.0,2.5,8.82444444,77.37055556,0.407407146,0.050554592,11.0,7,0.0,0.0,0.46138888104666664,0.31573544058619046,0.5962962858399999,0,0,1
Bodinayakkanur_1,theni,2026-01-02 05:00,1767330000.0,0.5,1.5,3.5,3.0,2.5,1.8333333333333333,20.5,-1.0,1.0,10.019722,77.327778,0.031762174,0.314606199,8.0,14,0.0,0.0,0.009702865219999999,0.04555929513761905,0.16527048696,0,0,0
